bin,mean,std,count,sem,ci_lower,ci_upper
8870.0,142.5,127.9863273947651,2,90.5,0.0,319.88
8880.0,84.0,82.02438661763951,2,58.0,0.0,197.68
8890.0,109.0,106.06601717798213,2,75.0,0.0,256.0
8900.0,99.5,74.24621202458749,2,52.5,0.0,202.39999999999998
8910.0,86.0,73.53910524340094,2,52.0,0.0,187.92000000000002
8920.0,70.5,65.76093065034893,2,46.5,0.0,161.64
8930.0,53.5,48.79036790187178,2,34.5,0.0,121.12
8940.0,71.0,67.88225099390856,2,48.0,0.0,165.07999999999998
8950.0,129.0,107.48023074035522,2,76.0,0.0,277.96000000000004
8960.0,40.5,20.506096654409877,2,14.5,12.080000000000002,68.92
8970.0,50.5,30.405591591021544,2,21.5,8.36,92.64
8980.0,48.0,26.870057685088806,2,19.0,10.759999999999998,85.24000000000001
8990.0,68.0,57.982756057296896,2,41.0,0.0,148.36
9000.0,59.0,35.35533905932738,2,25.0,10.0,108.0
9010.0,26.0,24.041630560342615,2,17.0,0.0,59.32
9020.0,33.5,21.920310216782973,2,15.5,3.120000000000001,63.879999999999995
9030.0,32.5,16.263455967290593,2,11.5,9.96,55.04
9040.0,25.5,16.263455967290593,2,11.5,2.960000000000001,48.04
9050.0,44.5,33.23401871576773,2,23.5,0.0,90.56
9060.0,38.0,31.11269837220809,2,22.0,0.0,81.12
9070.0,69.0,43.840620433565945,2,31.0,8.240000000000002,129.76
9080.0,25.5,19.091883092036785,2,13.5,0.0,51.96
9090.0,47.5,37.476659402887016,2,26.5,0.0,99.44
9100.0,76.0,56.568542494923804,2,40.0,0.0,154.4
9110.0,48.5,45.96194077712559,2,32.5,0.0,112.19999999999999
9120.0,41.0,1.4142135623730951,2,1.0,39.04,42.96
9130.0,93.0,19.79898987322333,2,14.0,65.56,120.44
9140.0,84.5,20.506096654409877,2,14.5,56.08,112.92
9150.0,131.0,60.81118318204309,2,43.0,46.72,215.28
9160.0,58.0,36.76955262170047,2,26.0,7.039999999999999,108.96000000000001
9170.0,68.5,12.020815280171307,2,8.5,51.84,85.16
9180.0,66.5,13.435028842544403,2,9.5,47.879999999999995,85.12
9190.0,110.0,53.74011537017761,2,38.0,35.519999999999996,184.48000000000002
9200.0,111.0,55.154328932550705,2,39.0,34.56,187.44
9210.0,56.5,24.748737341529164,2,17.5,22.200000000000003,90.8
9220.0,75.0,32.526911934581186,2,23.0,29.92,120.08
9230.0,117.0,77.78174593052023,2,55.0,9.200000000000003,224.8
9240.0,76.5,45.96194077712559,2,32.5,12.800000000000004,140.2
9250.0,101.0,42.42640687119285,2,30.0,42.2,159.8
9260.0,76.5,24.748737341529164,2,17.5,42.2,110.8
9270.0,86.0,26.870057685088806,2,19.0,48.76,123.24000000000001
9280.0,81.5,10.606601717798213,2,7.5,66.8,96.2
9290.0,37.0,5.656854249492381,2,4.0,29.16,44.84
9300.0,28.0,2.8284271247461903,2,2.0,24.08,31.92
9310.0,17.0,0.0,2,0.0,17.0,17.0
9320.0,24.5,3.5355339059327378,2,2.5,19.6,29.4
9330.0,49.5,16.263455967290593,2,11.5,26.96,72.03999999999999
9340.0,55.0,24.041630560342615,2,17.0,21.68,88.32
9350.0,52.0,12.727922061357855,2,9.0,34.36,69.64
9360.0,80.5,14.849242404917497,2,10.5,59.92,101.08
9370.0,91.5,26.16295090390226,2,18.5,55.24,127.75999999999999
9380.0,120.0,79.19595949289332,2,56.0,10.240000000000009,229.76
9390.0,55.0,11.313708498984761,2,8.0,39.32,70.68
9400.0,67.0,19.79898987322333,2,14.0,39.56,94.44
9410.0,57.5,9.192388155425117,2,6.5,44.76,70.24
9420.0,66.5,14.849242404917497,2,10.5,45.92,87.08
9430.0,146.0,52.32590180780452,2,37.0,73.48,218.51999999999998
